nation_id,fifa_team_id,fifa_player_id,name,short_name,jersey_num,birth_date,position,real_position,real_position_side,position_code,real_position_code,preferred_foot,height_cm,weight_kg,fifa_id_country,picture_id,picture_url,active_status,fifa_match_appearances,fifa_goals,fifa_yellow_cards,fifa_red_cards
USA,43921,390238,Tyler ADAMS,ADAMS,4,1999-02-14T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,175.0,72.0,USA,7FDBDED2-AA27-44B1-9BF1FF1D17C58F86,https://digitalhub.fifa.com/transform/7fdbded2-aa27-44b1-9bf1-ff1d17c58f86/ADAMS-Tyler_390238,1,,,,
USA,43921,441251,Antonee ROBINSON,A. ROBINSON,5,1997-08-08T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,70.0,USA,62363054-D9E0-4926-940490B975D56647,https://digitalhub.fifa.com/transform/62363054-d9e0-4926-9404-90b975d56647/ROBINSON-Antonee_441251,1,,,,
USA,43921,390272,Auston TRUSTY,TRUSTY,6,1998-08-12T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,78.0,USA,E14EE5AA-4770-492A-9E5195343310E5D9,https://digitalhub.fifa.com/transform/e14ee5aa-4770-492a-9e51-95343310e5d9/TRUSTY-Auston_390272,1,,,,
USA,43921,419068,Giovanni REYNA,REYNA,7,2002-11-13T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,187.0,79.0,USA,B30D701D-D9EB-4B2D-8DB46841FC9ED1A9,https://digitalhub.fifa.com/transform/b30d701d-d9eb-4b2d-8db4-6841fc9ed1a9/REYNA-Giovanni_419068,1,,,,
USA,43921,390259,Weston McKENNIE,MCKENNIE,8,1998-08-28T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,88.0,USA,4406F0AD-8F60-4A98-89C089797BFE804D,https://digitalhub.fifa.com/transform/4406f0ad-8f60-4a98-89c0-89797bfe804d/McKENNIE-Weston_390259,1,,,,
USA,43921,419082,Ricardo PEPI,PEPI,9,2003-01-09T00:00:00Z,Forward,Forward,Unknown,3,3,,185.0,73.0,USA,2A7C4D85-FA83-40EC-A953D4CEBBD63480,https://digitalhub.fifa.com/transform/2a7c4d85-fa83-40ec-a953-d4cebbd63480/PEPI-Ricardo_419082,1,,,,
USA,43921,390267,Christian PULISIC,PULISIC,10,1998-09-18T00:00:00Z,Forward,Forward,Unknown,3,3,,177.0,73.0,USA,34D1C247-2A09-4FD6-87BC71EC687A54AA,https://digitalhub.fifa.com/transform/34d1c247-2a09-4fd6-87bc-71ec687a54aa/PULISIC-Christian_390267,1,,,,
USA,43921,419055,Brenden AARONSON,AARONSON,11,2000-10-22T00:00:00Z,Forward,Forward,Unknown,3,3,,177.0,66.0,USA,8352F743-68BC-4077-AD835CD22F1A62DD,https://digitalhub.fifa.com/transform/8352f743-68bc-4077-ad83-5cd22f1a62dd/AARONSON-Brenden_419055,1,,,,
USA,43921,436599,Miles ROBINSON,M. ROBINSON,12,1997-03-14T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,88.0,USA,30B49573-5890-4DC2-8E78A8AB7D00D43E,https://digitalhub.fifa.com/transform/30b49573-5890-4dc2-8e78-a8ab7d00d43e/ROBINSON-Miles_436599,1,,,,
USA,43921,339510,Tim REAM,REAM,13,1987-10-05T00:00:00Z,Defender,Defender,Unknown,1,1,,186.0,79.0,USA,964BE907-1E8E-49EC-BD7F7085CF7D79D3,https://digitalhub.fifa.com/transform/964be907-1e8e-49ec-bd7f-7085cf7d79d3/REAM-Tim_339510,1,,,,
USA,43921,499912,Sebastian BERHALTER,BERHALTER,14,2001-05-10T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,175.0,69.0,USA,EF9AEDBE-E6E8-4EBA-9E62BEAC982879EF,https://digitalhub.fifa.com/transform/ef9aedbe-e6e8-4eba-9e62-beac982879ef/BERHALTER-Sebastian_499912,1,,,,
USA,43921,385994,Cristian ROLDAN,ROLDAN,15,1995-06-03T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,173.0,75.0,USA,8B0D52A9-62D1-4E23-9A23E786CFDE39DD,https://digitalhub.fifa.com/transform/8b0d52a9-62d1-4e23-9a23-e786cfde39dd/ROLDAN-Cristian_385994,1,,,,
USA,43921,464542,Alex FREEMAN,FREEMAN,16,2004-08-09T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,81.0,USA,554008B5-0520-4B67-8CABC72BA087471F,https://digitalhub.fifa.com/transform/554008b5-0520-4b67-8cab-c72ba087471f/FREEMAN-Alex_464542,1,,,,
USA,43921,448214,Malik TILLMAN,TILLMAN,17,2002-05-28T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,187.0,71.0,USA,C8C38CA3-7100-4BCA-88E74EA66FD86FF7,https://digitalhub.fifa.com/transform/c8c38ca3-7100-4bca-88e7-4ea66fd86ff7/TILLMAN-Malik_448214,1,,,,
USA,43921,486390,Max ARFSTEN,ARFSTEN,18,2001-04-19T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,77.0,USA,3670D375-3A2F-41C8-8C5A9C9BBD8F93F4,https://digitalhub.fifa.com/transform/3670d375-3a2f-41c8-8c5a-9c9bbd8f93f4/ARFSTEN-Max_486390,1,,,,
USA,43921,390276,Haji WRIGHT,WRIGHT,19,1998-03-27T00:00:00Z,Forward,Forward,Unknown,3,3,,191.0,80.0,USA,31951BF6-A6B5-4646-B489A2CA3FD4E550,https://digitalhub.fifa.com/transform/31951bf6-a6b5-4646-b489-a2ca3fd4e550/WRIGHT-Haji_390276,1,,,,
USA,43921,466624,Folarin BALOGUN,BALOGUN,20,2001-07-03T00:00:00Z,Forward,Forward,Unknown,3,3,,179.0,66.0,USA,BD47DB79-966E-4EBA-A8DAF6BA01148F27,https://digitalhub.fifa.com/transform/bd47db79-966e-4eba-a8da-f6ba01148f27/BALOGUN-Folarin_466624,1,,,,
USA,43921,406304,Timothy WEAH,WEAH,21,2000-02-22T00:00:00Z,Forward,Forward,Unknown,3,3,,183.0,66.0,USA,C0DCFA0A-B862-4CD2-9C33034BD18DC231,https://digitalhub.fifa.com/transform/c0dcfa0a-b862-4cd2-9c33-034bd18dc231/WEAH-Timothy_406304,1,,,,
USA,43921,419077,Mark McKENZIE,MCKENZIE,22,1999-02-25T00:00:00Z,Defender,Defender,Unknown,1,1,,186.0,84.0,USA,492AD87D-F9A1-449E-936164323405107B,https://digitalhub.fifa.com/transform/492ad87d-f9a1-449e-9361-64323405107b/McKENZIE-Mark_419077,1,,,,
USA,43921,423700,Joe SCALLY,SCALLY,23,2002-12-31T00:00:00Z,Defender,Defender,Unknown,1,1,,184.0,80.0,USA,86A32B0D-9007-4451-BBC6A383A284F32F,https://digitalhub.fifa.com/transform/86a32b0d-9007-4451-bbc6-a383a284f32f/SCALLY-Joe_423700,1,,,,
USA,43921,499913,Matt FREESE,FREESE,24,1998-09-02T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,198.0,85.0,USA,C46F695B-3ACC-4360-ABF43110FF60D86E,https://digitalhub.fifa.com/transform/c46f695b-3acc-4360-abf4-3110ff60d86e/FREESE-Matt_499913,1,,,,
USA,43921,464546,Chris BRADY,BRADY,25,2004-03-03T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,193.0,83.0,USA,843CCC00-8C38-4A4E-91BAA25694677CF0,https://digitalhub.fifa.com/transform/843ccc00-8c38-4a4e-91ba-a25694677cf0/BRADY-Chris_464546,1,,,,
USA,43921,390278,Alex ZENDEJAS,ZENDEJAS,26,1998-02-07T00:00:00Z,Forward,Forward,Unknown,3,3,,167.0,66.0,USA,C23FE669-C31A-45E3-B5B2BBE9ECB8B4DE,https://digitalhub.fifa.com/transform/c23fe669-c31a-45e3-b5b2-bbe9ecb8b4de/ZENDEJAS-Alex_390278,1,,,,
QAT,43834,419459,MAHMOUD ABUNADA,ABUNADA,1,2000-02-05T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,185.0,81.0,QAT,86CD9AF3-C09A-4BCD-9830FED9D7B19AB6,https://digitalhub.fifa.com/transform/86cd9af3-c09a-4bcd-9830-fed9d7b19ab6/MAHMOUD-ABUNADA_419459,1,,,,
QAT,43834,416051,PEDRO MIGUEL,PEDRO,2,1990-08-06T00:00:00Z,Defender,Defender,Unknown,1,1,,180.0,85.0,QAT,5BD982C9-0644-4FE3-836A2B2D9B88DB36,https://digitalhub.fifa.com/transform/5bd982c9-0644-4fe3-836a-2b2d9b88db36/PEDRO-MIGUEL_416051,1,,,,
QAT,43834,356673,LUCAS MENDES,L.MENDES,3,1990-07-03T00:00:00Z,Defender,Defender,Unknown,1,1,,179.0,65.0,QAT,49A8906A-91A9-4527-B453DBB1FE508C61,https://digitalhub.fifa.com/transform/49a8906a-91a9-4527-b453-dbb1fe508c61/LUCAS-MENDES_356673,1,,,,
QAT,43834,512791,ISSA LAYE,GUEYE,4,1997-12-22T00:00:00Z,Defender,Defender,Unknown,1,1,,178.0,57.0,QAT,542D2F64-858E-4597-8F77719B40DA16DD,https://digitalhub.fifa.com/transform/542d2f64-858e-4597-8f77-719b40da16dd/ISSA-LAYE_512791,1,,,,
QAT,43834,419473,JASSEM GABER,JASSEM,5,2002-02-20T00:00:00Z,Defender,Defender,Unknown,1,1,,181.0,70.0,QAT,14EDCF5C-C52C-4A12-807840032F99DBD0,https://digitalhub.fifa.com/transform/14edcf5c-c52c-4a12-8078-40032f99dbd0/JASSEM-GABER_419473,1,,,,
QAT,43834,345059,ABDULAZIZ HATEM,A. AZIZ,6,1990-01-01T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,179.0,68.0,QAT,618C02BF-EF05-4651-BD3A10EE566AFCAB,https://digitalhub.fifa.com/transform/618c02bf-ef05-4651-bd3a-10ee566afcab/ABDULAZIZ-HATEM_345059,1,,,,
QAT,43834,353251,AHMED ALAAELDIN,ALAAELDIN,7,1993-01-31T00:00:00Z,Forward,Forward,Unknown,3,3,,179.0,66.0,QAT,7A0A40BA-22FE-4585-8C3A6BB981C6DFB4,https://digitalhub.fifa.com/transform/7a0a40ba-22fe-4585-8c3a-6bb981c6dfb4/AHMED-ALAAELDIN_353251,1,,,,
QAT,43834,429063,EDMILSON JUNIOR,EDMILSON JR.,8,1994-08-19T00:00:00Z,Forward,Forward,Unknown,3,3,,180.0,72.0,QAT,45FA6CC3-85E1-45EB-88813B31BCDDC992,https://digitalhub.fifa.com/transform/45fa6cc3-85e1-45eb-8881-3b31bcddc992/EDMILSON-JUNIOR_429063,1,,,,
QAT,43834,385070,MOHAMMED MUNTARI,MUNTARI,9,1993-12-20T00:00:00Z,Forward,Forward,Unknown,3,3,,192.0,82.0,QAT,8A9260D2-027A-4716-AF4B7E5F2983E652,https://digitalhub.fifa.com/transform/8a9260d2-027a-4716-af4b-7e5f2983e652/MOHAMMED-MUNTARI_385070,1,,,,
QAT,43834,284190,HASSAN ALHAYDOS,ALHAYDOS,10,1990-12-11T00:00:00Z,Forward,Forward,Unknown,3,3,,174.0,62.0,QAT,521889B3-16A2-48EF-92D46978A9E05CC6,https://digitalhub.fifa.com/transform/521889b3-16a2-48ef-92d4-6978a9e05cc6/HASSAN-ALHAYDOS_284190,1,,,,
QAT,43834,386347,AKRAM AFIF,AFIF,11,1996-11-18T00:00:00Z,Forward,Forward,Unknown,3,3,,176.0,65.0,QAT,B5995ED9-3969-48A1-ABC7ABD8DF77ABDA,https://digitalhub.fifa.com/transform/b5995ed9-3969-48a1-abc7-abd8df77abda/AKRAM-AFIF_386347,1,,,,
QAT,43834,354861,KARIM BOUDIAF,KARIM,12,1990-09-16T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,190.0,85.0,QAT,D73FEEEA-8CE1-447C-A008C9B71E1E6295,https://digitalhub.fifa.com/transform/d73feeea-8ce1-447c-a008-c9b71e1e6295/KARIM-BOUDIAF_354861,1,,,,
QAT,43834,510991,AYOUB ALOUI,AYOUB,13,2005-03-11T00:00:00Z,Defender,Defender,Unknown,1,1,,181.0,65.0,QAT,BDEADDF2-602F-47D1-A3F0A85ABC80C3FF,https://digitalhub.fifa.com/transform/bdeaddf2-602f-47d1-a3f0-a85abc80c3ff/AYOUB-ALOUI_510991,1,,,,
QAT,43834,419441,HOMAM AHMED,HOMAM,14,1999-08-25T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,75.0,QAT,5A182A95-D4C3-4618-838ED374BBC576BA,https://digitalhub.fifa.com/transform/5a182a95-d4c3-4618-838e-d374bbc576ba/HOMAM-AHMED_419441,1,,,,
QAT,43834,419463,YUSUF ABDURISAG,YUSUF,15,1999-08-06T00:00:00Z,Forward,Forward,Unknown,3,3,,171.0,63.0,QAT,A114C943-718B-4345-B9DA54F1B8EB923C,https://digitalhub.fifa.com/transform/a114c943-718b-4345-b9da-54f1b8eb923c/YUSUF-ABDURISAG_419463,1,,,,
QAT,43834,385067,BOUALEM KHOUKHI,KHOUKHI,16,1990-07-09T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,76.0,QAT,C3E4CF4B-06B4-4C6B-9370A64D8A4C8BFB,https://digitalhub.fifa.com/transform/c3e4cf4b-06b4-4c6b-9370-a64d8a4c8bfb/BOUALEM-KHOUKHI_385067,1,,,,
QAT,43834,419436,AHMED ALGANEHI,A. ALGANEHI,17,2000-09-22T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,175.0,60.0,QAT,E46C2CDD-7A8E-45C1-AB4F9E09CB686245,https://digitalhub.fifa.com/transform/e46c2cdd-7a8e-45c1-ab4f-9e09cb686245/AHMED-ALGANEHI_419436,1,,,,
QAT,43834,386387,SULTAN ALBRAKE,SULTAN,18,1996-04-07T00:00:00Z,Defender,Defender,Unknown,1,1,,178.0,65.0,QAT,333BC183-DD03-4B3A-8EE6410A32C12E57,https://digitalhub.fifa.com/transform/333bc183-dd03-4b3a-8ee6-410a32c12e57/SULTAN-ALBRAKE_386387,1,,,,
QAT,43834,386366,ALMOEZ ALI,ALMOEZ,19,1996-08-19T00:00:00Z,Forward,Forward,Unknown,3,3,,180.0,69.0,QAT,E49165F0-DE52-4F7B-BB9A689E7C4D4BD3,https://digitalhub.fifa.com/transform/e49165f0-de52-4f7b-bb9a-689e7c4d4bd3/ALMOEZ-ALI_386366,1,,,,
QAT,43834,433394,AHMED FATHY,A. FATHY,20,1993-01-25T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,171.0,67.0,QAT,F465C1F2-AA85-4BC7-BF8D4D5805B19CD9,https://digitalhub.fifa.com/transform/f465c1f2-aa85-4bc7-bf8d-4d5805b19cd9/AHMED-FATHY_433394,1,,,,
QAT,43834,419461,SALAH ZAKARIA,SALAH,21,1999-04-24T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,186.0,85.0,QAT,92C49982-CA93-4853-93EA5F5A3D6A256D,https://digitalhub.fifa.com/transform/92c49982-ca93-4853-93ea-5f5a3d6a256d/SALAH-ZAKARIA_419461,1,,,,
QAT,43834,416056,MESHAAL BARSHAM,BARSHAM,22,1998-02-14T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,180.0,70.0,QAT,B5F22CD1-218D-478B-B4A3F3B2FB832C39,https://digitalhub.fifa.com/transform/b5f22cd1-218d-478b-b4a3-f3b2fb832c39/MESHAAL-BARSHAM_416056,1,,,,
QAT,43834,386348,ASSIM MADIBO,MADIBO,23,1996-10-22T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,168.0,72.0,QAT,2B2C6D70-E76E-41D8-BAFF36BA0965FCA3,https://digitalhub.fifa.com/transform/2b2c6d70-e76e-41d8-baff-36ba0965fca3/ASSIM-MADIBO_386348,1,,,,
QAT,43834,486639,TAHSIN MOHAMMED,TAHSIN,24,2006-06-16T00:00:00Z,Forward,Forward,Unknown,3,3,,166.0,58.0,QAT,109E4FA0-F82A-4DA0-8CF975D90A55B600,https://digitalhub.fifa.com/transform/109e4fa0-f82a-4da0-8cf9-75d90a55b600/TAHSIN-JAMSHID_486639,1,,,,
QAT,43834,486614,ALHASHMI ALHUSSEIN,ALHASHMI,25,2003-08-15T00:00:00Z,Defender,Defender,Unknown,1,1,,182.0,67.0,QAT,0565D28E-D1E2-4C0A-9F615992E3ED7202,https://digitalhub.fifa.com/transform/0565d28e-d1e2-4c0a-9f61-5992e3ed7202/ALHASHMI-ALHUSSEIN_486614,1,,,,
QAT,43834,498458,MOHAMED MANAI,MANAI,26,2002-10-25T00:00:00Z,Forward,Forward,Unknown,3,3,,180.0,68.0,QAT,67E02103-4569-4A5C-A7A21F9B42CAB1A5,https://digitalhub.fifa.com/transform/67e02103-4569-4a5c-a7a2-1f9b42cab1a5/MOHAMED-MANAI_498458,1,,,,
BRA,43924,308370,ALISSON,A. BECKER,1,1992-10-02T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,193.0,91.0,BRA,6B051628-D407-41CE-8A60DC354AC4CCB8,https://digitalhub.fifa.com/transform/6b051628-d407-41ce-8a60-dc354ac4ccb8/ALISSON_308370,1,,,,
BRA,43924,485069,EDERSON SILVA,ÉDERSON S.,2,1999-07-07T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,184.0,87.0,BRA,5E5DF9E4-86E2-4292-BC7A8E95B4AA7E47,https://digitalhub.fifa.com/transform/5e5df9e4-86e2-4292-bc7a-8e95b4aa7e47/EDERSON-SILVA_485069,1,,,,
BRA,43924,430601,GABRIEL MAGALHAES,GABRIEL,3,1997-12-19T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,92.0,BRA,B5870A76-5391-40B7-A348E2B17995637B,https://digitalhub.fifa.com/transform/b5870a76-5391-40b7-a348-e2b17995637b/GABRIEL-MAGALHAES_430601,1,,,,
BRA,43924,332946,MARQUINHOS,MARQUINHOS,4,1994-05-14T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,79.0,BRA,30069661-F88D-4FF7-9C4E071A5CF3C093,https://digitalhub.fifa.com/transform/30069661-f88d-4ff7-9c4e-071a5cf3c093/MARQUINHOS_332946,1,,,,
BRA,43924,308386,CASEMIRO,CASEMIRO,5,1992-02-23T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,185.0,84.0,BRA,49558D20-3D5D-4AFB-BF2A9DC1AB60A6E6,https://digitalhub.fifa.com/transform/49558d20-3d5d-4afb-bf2a-9dc1ab60a6e6/CASEMIRO_308386,1,,,,
BRA,43924,335658,ALEX SANDRO,ALEX SANDRO,6,1991-01-26T00:00:00Z,Defender,Defender,Unknown,1,1,,180.0,82.0,BRA,C9B49C28-0494-4261-BB60C2848B4E1120,https://digitalhub.fifa.com/transform/c9b49c28-0494-4261-bb60-c2848b4e1120/ALEX-SANDRO_335658,1,,,,
BRA,43924,405742,VINICIUS JUNIOR,VINI JR.,7,2000-07-12T00:00:00Z,Forward,Forward,Unknown,3,3,,176.0,77.0,BRA,1C2722C3-A70B-49D8-BDB477109161F533,https://digitalhub.fifa.com/transform/1c2722c3-a70b-49d8-bdb4-77109161f533/VINICIUS-JUNIOR_405742,1,,,,
BRA,43924,430605,BRUNO GUIMARAES,BRUNO G.,8,1997-11-16T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,182.0,78.0,BRA,0215CB23-C389-4C5A-9BB0C7044AE7059A,https://digitalhub.fifa.com/transform/0215cb23-c389-4c5a-9bb0-c7044ae7059a/BRUNO-GUIMARAES_430605,1,,,,
BRA,43924,430609,MATHEUS CUNHA,CUNHA,9,1999-05-27T00:00:00Z,Forward,Forward,Unknown,3,3,,183.0,82.0,BRA,9189DA72-E1B5-4E7B-800D7EECA119F08C,https://digitalhub.fifa.com/transform/9189da72-e1b5-4e7b-800d-7eeca119f08c/MATHEUS-CUNHA_430609,1,,,,
BRA,43924,314197,NEYMAR JR,NEYMAR JR,10,1992-02-05T00:00:00Z,Forward,Forward,Unknown,3,3,,175.0,74.0,BRA,49424AD5-F8D5-485A-A55B07C22B49BD07,https://digitalhub.fifa.com/transform/49424ad5-f8d5-485a-a55b-07c22b49bd07/NEYMAR_314197,1,,,,
BRA,43924,433872,RAPHINHA,RAPHINHA,11,1996-12-14T00:00:00Z,Forward,Forward,Unknown,3,3,,176.0,64.0,BRA,B4DEF0B2-7D6F-4F3A-BCDE600B292096D6,https://digitalhub.fifa.com/transform/b4def0b2-7d6f-4f3a-bcde-600b292096d6/RAPHINHA_433872,1,,,,
BRA,43924,396315,WEVERTON,WEVERTON,12,1987-12-13T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,189.0,84.0,BRA,C66A5712-81FA-4527-9E5A8221F11B3274,https://digitalhub.fifa.com/transform/c66a5712-81fa-4527-9e5a-8221f11b3274/WEVERTON_396315,1,,,,
BRA,43924,335656,DANILO,DANILO,13,1991-07-15T00:00:00Z,Defender,Defender,Unknown,1,1,,184.0,84.0,BRA,364F443F-83DF-4E8E-803C765FEAE146A3,https://digitalhub.fifa.com/transform/364f443f-83df-4e8e-803c-765feae146a3/DANILO_335656,1,,,,
BRA,43924,431889,BREMER,BREMER,14,1997-03-18T00:00:00Z,Defender,Defender,Unknown,1,1,,188.0,87.0,BRA,65BA7159-8278-4610-AC572CB9F2BBF11B,https://digitalhub.fifa.com/transform/65ba7159-8278-4610-ac57-2cb9f2bbf11b/BREMER_431889,1,,,,
BRA,43924,371956,LEO PEREIRA,LÉO PEREIRA,15,1996-01-31T00:00:00Z,Defender,Defender,Unknown,1,1,,189.0,80.0,BRA,9F0ECBC1-E1F8-4C5A-A39B34902FD3CFE7,https://digitalhub.fifa.com/transform/9f0ecbc1-e1f8-4c5a-a39b-34902fd3cfe7/LEO-PEREIRA_371956,1,,,,
BRA,43924,367981,DOUGLAS SANTOS,DOUGLAS S.,16,1994-03-22T00:00:00Z,Defender,Defender,Unknown,1,1,,173.0,69.0,BRA,7CEF9B58-DA05-42BA-AFE9AEBCD4D40A0E,https://digitalhub.fifa.com/transform/7cef9b58-da05-42ba-afe9-aebcd4d40a0e/DOUGLAS-SANTOS_367981,1,,,,
BRA,43924,394456,FABINHO,FABINHO,17,1993-10-23T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,188.0,79.0,BRA,F32CD105-D97B-4A7B-8EB0258271640A72,https://digitalhub.fifa.com/transform/f32cd105-d97b-4a7b-8eb0-258271640a72/FABINHO_394456,1,,,,
BRA,43924,429392,DANILO SANTOS,DANILO S.,18,2001-04-29T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,177.0,70.0,BRA,E564B92F-7A69-49FE-B259C5DEEBF6E451,https://digitalhub.fifa.com/transform/e564b92f-7a69-49fe-b259-c5deebf6e451/DANILO-SANTOS_429392,1,,,,
BRA,43924,463746,ENDRICK,ENDRICK,19,2006-07-21T00:00:00Z,Forward,Forward,Unknown,3,3,,172.0,67.0,BRA,A3EDA53D-B792-4CBF-8924159D1B6D75AF,https://digitalhub.fifa.com/transform/a3eda53d-b792-4cbf-8924-159d1b6d75af/ENDRICK_463746,1,,,,
BRA,43924,411726,LUCAS PAQUETA,L. PAQUETÁ,20,1997-08-27T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,183.0,73.0,BRA,7D7FCE96-8D80-43C3-AA72C45C44D370C5,https://digitalhub.fifa.com/transform/7d7fce96-8d80-43c3-aa72-c45c44d370c5/LUCAS-PAQUETA_411726,1,,,,
BRA,43924,448420,LUIZ HENRIQUE,L. HENRIQUE,21,2001-01-02T00:00:00Z,Forward,Forward,Unknown,3,3,,182.0,77.0,BRA,A2B269B6-CC1D-4693-B72A6359C41597B7,https://digitalhub.fifa.com/transform/a2b269b6-cc1d-4693-b72a-6359c41597b7/LUIZ-HENRIQUE_448420,1,,,,
BRA,43924,430597,GABRIEL MARTINELLI,MARTINELLI,22,2001-06-18T00:00:00Z,Forward,Forward,Unknown,3,3,,178.0,74.0,BRA,4EF5DBD2-50DC-4DEF-8AE55C9F6FEE72C2,https://digitalhub.fifa.com/transform/4ef5dbd2-50dc-4def-8ae5-5c9f6fee72c2/GABRIEL-MARTINELLI_430597,1,,,,
BRA,43924,395427,EDERSON,EDERSON,23,1993-08-17T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,188.0,90.0,BRA,2A1D5731-391B-4644-A9261BC899B86C81,https://digitalhub.fifa.com/transform/2a1d5731-391b-4644-a926-1bc899b86c81/EDERSON_395427,1,,,,
BRA,43924,430594,ROGER IBANEZ,IBAÑEZ,24,1998-11-23T00:00:00Z,Defender,Defender,Unknown,1,1,,186.0,80.0,BRA,0B88BB57-5B4B-448F-9AF144869F36172A,https://digitalhub.fifa.com/transform/0b88bb57-5b4b-448f-9af1-44869f36172a/ROGER-IBANEZ_430594,1,,,,
BRA,43924,519836,IGOR THIAGO,THIAGO,25,2001-06-26T00:00:00Z,Forward,Forward,Unknown,3,3,,190.0,95.0,BRA,D547CC13-69D0-4204-91BFBAF63BBB7328,https://digitalhub.fifa.com/transform/d547cc13-69d0-4204-91bf-baf63bbb7328/IGOR-THIAGO_519836,1,,,,
BRA,43924,475036,RAYAN,RAYAN,26,2006-08-03T00:00:00Z,Forward,Forward,Unknown,3,3,,187.0,88.0,BRA,C5DE4283-2FBB-4691-8DE439959AD7B755,https://digitalhub.fifa.com/transform/c5de4283-2fbb-4691-8de4-39959ad7b755/RAYAN_475036,1,,,,
HAI,43908,295922,Johny Placide,PLACIDE,1,1988-01-29T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,181.0,76.0,HAI,3B4C1123-62C6-4267-9D226D138E461A54,https://digitalhub.fifa.com/transform/3b4c1123-62c6-4267-9d22-6d138e461a54/PLACIDE-Johny_295922,1,,,,
HAI,43908,397775,Carlens ARCUS,ARCUS,2,1996-06-28T00:00:00Z,Defender,Defender,Unknown,1,1,,180.0,75.0,HAI,924DD9C4-2333-4662-BE95DF5D3D551368,https://digitalhub.fifa.com/transform/924dd9c4-2333-4662-be95-df5d3d551368/ARCUS-Carlens_397775,1,,,,
HAI,43908,506481,Keeto THERMONCY,THERMONCY,3,2006-03-29T00:00:00Z,Defender,Defender,Unknown,1,1,,179.0,70.0,HAI,012553FC-773A-4FCA-A30D468777A287DE,https://digitalhub.fifa.com/transform/012553fc-773a-4fca-a30d-468777a287de/THERMONCY-Keeto_506481,1,,,,
HAI,43908,275917,Ricardo Ade,ADE,4,1990-05-21T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,70.0,HAI,188E1D63-5BFA-450A-B202730221C18FE1,https://digitalhub.fifa.com/transform/188e1d63-5bfa-450a-b202-730221c18fe1/ADE-Ricardo_275917,1,,,,
HAI,43908,448363,Hannes DELCROIX,DELCROIX,5,1999-02-28T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,78.0,HAI,4B98BC6D-0A33-4AD0-B0FC18BA00C15E1C,https://digitalhub.fifa.com/transform/4b98bc6d-0a33-4ad0-b0fc-18ba00c15e1c/DELCROIX-Hannes_448363,1,,,,
HAI,43908,424556,Carl SAINTE,SAINTE,6,2002-08-09T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,182.0,75.0,HAI,338F9A41-36D4-4F87-84259D5FDC30AC35,https://digitalhub.fifa.com/transform/338f9a41-36d4-4f87-8425-9d5fdc30ac35/SAINTE-Carl_424556,1,,,,
HAI,43908,466865,Derrick ETIENNE,ETIENNE JR,7,1996-11-25T00:00:00Z,Forward,Forward,Unknown,3,3,,178.0,70.0,HAI,1DDC26EF-11B7-4086-838649F6C6BF027C,https://digitalhub.fifa.com/transform/1ddc26ef-11b7-4086-8386-49f6c6bf027c/ETIENNE-Derrick_466865,1,,,,
